track_index,cluster_memval
9,6:0.1785755157470703 1:0.1743832230567932 8:0.17304250597953796 3:0.17062968015670776 5:0.16151271760463715 7:0.058346524834632874 4:0.03319188952445984 0:0.022023668512701988 9:0.020822126418352127 2:0.007472133729606867
9,6:0.20395202934741974 1:0.19219021499156952 8:0.18865597248077393 3:0.18250863254070282 5:0.16131454706192017 7:0.032080065459012985 4:0.016225555911660194 0:0.010220821015536785 9:0.00960735883563757 2:0.0032448021229356527
9,9:0.2933165431022644 0:0.26960524916648865 4:0.1394055336713791 2:0.11020901799201965 7:0.06509856134653091 5:0.025641240179538727 3:0.02456934191286564 8:0.024300841614603996 1:0.024153809994459152 6:0.023699847981333733
9,6:0.21208389103412628 1:0.19769291579723358 8:0.19341513514518738 3:0.18601222336292267 5:0.16081734001636505 7:0.02408568561077118 4:0.011116023175418377 0:0.00665022199973464 9:0.0062111844308674335 2:0.0019153819885104895
9,9:0.27122700214385986 0:0.25328612327575684 4:0.14272496104240417 2:0.11711102724075317 7:0.07176985591650009 5:0.03009098581969738 3:0.028887009248137474 8:0.028583914041519165 1:0.028417591005563736 6:0.027901526540517807
9,5:0.13583774864673615 3:0.13470935821533203 8:0.13437014818191528 1:0.1341736763715744 6:0.1335112601518631 7:0.11440430581569672 4:0.08144215494394302 0:0.05784394592046738 9:0.05487110838294029 2:0.018836302682757378
9,6:0.14662867784500122 1:0.1457902193069458 8:0.1455075740814209 3:0.14498364925384521 5:0.14283451437950134 7:0.09284796565771103 4:0.0658547654747963 0:0.04904312640428543 9:0.046949390321969986 2:0.01956010051071644
9,6:0.1477903425693512 1:0.14648999273777008 8:0.1460675746202469 3:0.1452985256910324 5:0.14228342473506927 7:0.0892094299197197 4:0.06454434990882874 0:0.0493345782160759 9:0.047430891543626785 2:0.02155090495944023
9,6:0.1399907022714615 1:0.13950160145759583 8:0.13933254778385162 3:0.13901516795158386 5:0.1376713514328003 7:0.09861006587743759 4:0.07315882295370102 0:0.05589298903942108 9:0.05366874486207962 2:0.023158013820648193
9,6:0.14554327726364136 1:0.14447113871574402 8:0.14411818981170654 3:0.1434718370437622 5:0.14090274274349213 7:0.09157741814851761 4:0.06690612435340881 0:0.05131232738494873 9:0.04934479296207428 2:0.022352157160639763
9,6:0.15443512797355652 1:0.15272566676139832 8:0.15217988193035126 3:0.1511925756931305 5:0.14736954867839813 7:0.08423995226621628 4:0.05771706998348236 0:0.04245973005890846 9:0.04061395302414894 2:0.017066514119505882
9,6:0.1430148333311081 1:0.1426985114812851 8:0.142584890127182 3:0.14236576855182648 5:0.14136727154254913 7:0.09940534085035324 4:0.0699879601597786 0:0.051016584038734436 9:0.048669468611478806 2:0.01888936385512352
9,5:0.1448158323764801 3:0.14405840635299683 8:0.1438116729259491 1:0.14366744458675385 6:0.14319270849227905 7:0.10734576731920242 4:0.06920701265335083 0:0.04629363864660263 9:0.04362763091921806 2:0.013979882933199406
9,6:0.16175541281700134 1:0.16007904708385468 8:0.15955045819282532 3:0.15859271585941315 5:0.15481941401958466 7:0.07997804880142212 4:0.04915127158164978 0:0.03332025557756424 9:0.031529974192380905 2:0.011223397217690945
9,5:0.15376698970794678 3:0.1526714265346527 8:0.1523365080356598 1:0.15214742720127106 6:0.15159112215042114 7:0.10112866014242172 4:0.057548440992832184 0:0.035714857280254364 9:0.03337278962135315 2:0.009721793234348297
9,6:0.16341851651668549 1:0.16312316060066223 8:0.163014218211174 3:0.16278977692127228 5:0.16155056655406952 7:0.08184708654880524 4:0.044081106781959534 0:0.02716684527695179 9:0.025402361527085304 2:0.007606367580592632
9,6:0.18636217713356018 1:0.18137145042419434 8:0.1798369139432907 3:0.17710071802139282 5:0.16682544350624084 7:0.049110569059848785 4:0.024951938539743423 0:0.0154183404520154 9:0.0144431097432971 2:0.0045793489553034306
9,6:0.18239139020442963 1:0.17727872729301453 8:0.17572741210460663 3:0.17298440635204315 5:0.16291974484920502 7:0.05463749170303345 4:0.030003836378455162 0:0.01943313516676426 9:0.01831081509590149 2:0.006313040852546692
9,6:0.19901731610298157 1:0.18973736464977264 8:0.18694882094860077 3:0.18206611275672913 5:0.16475838422775269 7:0.03568674623966217 4:0.017577510327100754 0:0.010817211121320724 9:0.010134938172996044 2:0.003255583578720689
9,6:0.13426436483860016 1:0.1336127072572708 8:0.13342775404453278 3:0.13310660421848297 5:0.1319386214017868 7:0.1023721918463707 4:0.07976917177438736 0:0.06299329549074173 9:0.06073566898703575 2:0.027779612690210342
9,6:0.13370555639266968 1:0.13303913176059723 8:0.13284821808338165 3:0.13251575827598572 5:0.13130202889442444 7:0.10209336131811142 4:0.08025269955396652 0:0.0638880804181099 9:0.061661750078201294 2:0.02869340591132641
9,6:0.1439247727394104 1:0.14256475865840912 8:0.1421545296907425 3:0.14142848551273346 5:0.1387295424938202 7:0.09274549782276154 4:0.06912017613649368 0:0.053724225610494614 9:0.0517326220870018 2:0.023875394836068153
9,6:0.14082778990268707 1:0.14081759750843048 8:0.14079564809799194 3:0.14073902368545532 5:0.14035065472126007 7:0.10308369994163513 4:0.07201734185218811 0:0.05216727405786514 9:0.04979747161269188 2:0.0194034855812788
9,6:0.12085860967636108 1:0.12068492919206619 8:0.12062603235244751 3:0.12051656097173691 5:0.12006568163633347 7:0.10512256622314453 4:0.09087341278791428 0:0.078621044754982 9:0.07692313939332962 2:0.04570802301168442
9,6:0.13597829639911652 1:0.13557422161102295 8:0.1354336142539978 3:0.13516972959041595 5:0.13406240940093994 7:0.10111694782972336 4:0.07712025195360184 0:0.06027919054031372 9:0.05815389007329941 2:0.02711145207285881
9,5:0.13219021260738373 3:0.13162320852279663 8:0.13143758475780487 1:0.1313263177871704 6:0.13092288374900818 7:0.11239328980445862 4:0.08383262902498245 0:0.06253977119922638 9:0.05989067628979683 2:0.023843418806791306
9,8:0.14290183782577515 1:0.14290155470371246 3:0.142880380153656 6:0.142825648188591 5:0.1425817906856537 7:0.1025809571146965 4:0.06965329498052597 0:0.04927509278059006 9:0.04689614102244377 2:0.017503293231129646
9,6:0.171248659491539 1:0.16867420077323914 8:0.16784310340881348 3:0.16633079946041107 5:0.16039972007274628 7:0.0679565817117691 4:0.039031583815813065 0:0.025710424408316612 9:0.02427988313138485 2:0.008525044657289982
9,5:0.16627100110054016 3:0.16565459966659546 8:0.16534511744976044 1:0.1651483029127121 6:0.16442689299583435 7:0.08152776956558228 4:0.04018960893154144 0:0.02350500039756298 9:0.021851100027561188 2:0.006080595776438713
9,5:0.14279966056346893 3:0.14128467440605164 8:0.1408543586730957 1:0.14061227440834045 6:0.1398632675409317 7:0.1135157123208046 4:0.0730784460902214 0:0.04831136390566826 9:0.04545868560671806 2:0.014221563935279846
9,6:0.1806236207485199 1:0.1765604317188263 8:0.17529794573783875 3:0.17303766310214996 5:0.16447746753692627 7:0.056544721126556396 4:0.030268346890807152 0:0.019204266369342804 9:0.01804579794406891 2:0.0059397537261247635
9,6:0.18516503274440765 1:0.17941243946552277 8:0.17764540016651154 3:0.17451418936252594 5:0.1630498319864273 7:0.051138028502464294 4:0.027946345508098602 0:0.0181235633790493 9:0.017082737758755684 2:0.005922430660575628
9,6:0.17890597879886627 1:0.17868566513061523 8:0.17849206924438477 3:0.17802764475345612 5:0.17509689927101135 7:0.055378109216690063 4:0.024699626490473747 0:0.014064989052712917 9:0.013053234666585922 2:0.0035957805812358856
9,7:0.13967442512512207 5:0.13900038599967957 3:0.1344354897737503 8:0.13320520520210266 1:0.132513627409935 6:0.13026823103427887 4:0.08269472420215607 0:0.04982353001832962 9:0.046352092176675797 2:0.012032276950776577
9,6:0.13925522565841675 1:0.13923794031143188 8:0.13920925557613373 3:0.13913829624652863 5:0.13868916034698486 7:0.10382641106843948 4:0.07402452826499939 0:0.05428943783044815 9:0.051893699914216995 2:0.02043605037033558
9,5:0.1328926384449005 3:0.13165201246738434 8:0.13129159808158875 1:0.13108383119106293 6:0.1303808093070984 7:0.11759024858474731 4:0.08502331376075745 0:0.06108100712299347 9:0.058155663311481476 2:0.020848872140049934
9,6:0.14501436054706573 1:0.1449296623468399 8:0.1448853313922882 3:0.14478716254234314 5:0.14421653747558594 7:0.10046518594026566 4:0.06721079349517822 0:0.04714765027165413 9:0.04481915757060051 2:0.016524149104952812
9,5:0.13949666917324066 3:0.1388784497976303 8:0.13864997029304504 1:0.13850800693035126 6:0.13795994222164154 7:0.10885847359895706 4:0.07520293444395065 0:0.05324511229991913 9:0.0506543405354023 2:0.01854611188173294
9,7:0.11643541604280472 5:0.11264926195144653 3:0.11170591413974762 8:0.11144961416721344 1:0.1113051325082779 6:0.11083463579416275 4:0.10413408279418945 0:0.08933614194393158 9:0.08714020997285843 2:0.045009586960077286
9,6:0.13557444512844086 1:0.1349170058965683 8:0.134706050157547 3:0.1343224048614502 5:0.13280706107616425 7:0.09831640124320984 4:0.07693517953157425 0:0.06194792315363884 9:0.05998581647872925 2:0.03048771619796753
9,6:0.1463397592306137 1:0.1462879627943039 8:0.14624762535095215 3:0.14615125954151154 5:0.1455373466014862 7:0.09885995835065842 4:0.06552987545728683 0:0.04573486000299454 9:0.04343478009104729 2:0.01587657444179058
9,5:0.11999917775392532 3:0.11948562413454056 8:0.11933647096157074 1:0.11925110220909119 6:0.11897023767232895 7:0.11242783069610596 4:0.09558679908514023 0:0.07950568944215775 9:0.0771813914179802 2:0.03825567290186882
9,5:0.15032994747161865 3:0.14932414889335632 8:0.149030402302742 1:0.14886781573295593 6:0.14841127395629883 7:0.10453927516937256 4:0.06223611533641815 0:0.039504170417785645 9:0.03695952519774437 2:0.010797322727739811
9,6:0.15097202360630035 1:0.14957629144191742 8:0.14915265142917633 3:0.1483982652425766 5:0.14553163945674896 7:0.08941017836332321 4:0.061638690531253815 0:0.04504489153623581 9:0.0429990217089653 2:0.017276346683502197
9,6:0.15711265802383423 1:0.15525363385677338 8:0.15468622744083405 3:0.15367522835731506 5:0.1498470902442932 7:0.08336783200502396 4:0.055004771798849106 0:0.03921866789460182 9:0.0373329222202301 2:0.01450096070766449
9,6:0.17468513548374176 1:0.17451921105384827 8:0.17448857426643372 3:0.17441408336162567 5:0.17362447082996368 7:0.06447895616292953 4:0.028752615675330162 0:0.01615617424249649 9:0.014943640679121017 2:0.003937144763767719
9,6:0.16912874579429626 1:0.16721318662166595 8:0.16662916541099548 3:0.16558139026165009 5:0.16149181127548218 7:0.07292773574590683 4:0.04010611027479172 0:0.025424188002943993 9:0.023873066529631615 2:0.0076245940290391445
9,5:0.13842317461967468 3:0.13764581084251404 8:0.13741794228553772 1:0.1372881829738617 6:0.1368744969367981 7:0.11256051063537598 4:0.07723862677812576 0:0.05386556312441826 9:0.051088400185108185 2:0.017597299069166183
9,6:0.13181829452514648 1:0.13168461620807648 8:0.13163739442825317 3:0.13154669106006622 5:0.13113471865653992 7:0.10651420801877975 4:0.08231600373983383 0:0.06413059681653976 9:0.06178298965096474 2:0.02743448130786419
9,6:0.1257844716310501 1:0.12559662759304047 8:0.12553364038467407 3:0.12541650235652924 5:0.12492846697568893 7:0.10586803406476974 4:0.08745190501213074 0:0.0724078044295311 9:0.07037558406591415 2:0.03663695231080055
9,1:0.1258036494255066 8:0.12579801678657532 6:0.12579752504825592 3:0.12578099966049194 5:0.12564854323863983 7:0.10845571756362915 4:0.08823396265506744 0:0.07153873890638351 9:0.06930851936340332 2:0.03363434225320816
9,6:0.13990648090839386 1:0.13960593938827515 8:0.1395035982131958 3:0.1393105685710907 5:0.13847161829471588 7:0.10210958123207092 4:0.07342751324176788 0:0.05438483878970146 9:0.05206075310707092 2:0.02121913619339466
9,5:0.13713859021663666 3:0.13476282358169556 8:0.13413172960281372 1:0.1337825506925583 6:0.132716566324234 7:0.12526896595954895 4:0.08223671466112137 0:0.05398403853178024 9:0.05074315518140793 2:0.015234863385558128
9,6:0.15865984559059143 1:0.15761145949363708 8:0.15731239318847656 3:0.15678457915782928 5:0.1547330617904663 7:0.08732742071151733 4:0.05178893357515335 0:0.03375522419810295 9:0.03175906091928482 2:0.010268034413456917
9,5:0.1264578402042389 6:0.1264074146747589 3:0.12638038396835327 8:0.12636595964431763 1:0.12636253237724304 7:0.11077437549829483 4:0.08926138281822205 0:0.07067786902189255 9:0.06802399456501007 2:0.029288237914443016
9,6:0.13497969508171082 1:0.13489453494548798 8:0.13488562405109406 3:0.13487614691257477 5:0.13482967019081116 7:0.1082368940114975 4:0.07994838804006577 0:0.0592367984354496 9:0.05652398243546486 2:0.021588265895843506
9,6:0.1255379021167755 1:0.12548556923866272 8:0.12546776235103607 3:0.12543216347694397 5:0.12524141371250153 7:0.10710667073726654 4:0.08819959312677383 0:0.07239877432584763 9:0.07017901539802551 2:0.03495112061500549
9,5:0.13355261087417603 3:0.13220210373401642 8:0.13180719316005707 1:0.13157960772514343 6:0.13081546127796173 7:0.11710788309574127 4:0.0843491479754448 0:0.06039920821785927 9:0.05747099593281746 2:0.020715797320008278
9,5:0.13731087744235992 3:0.1360577940940857 8:0.13567578792572021 1:0.13545255362987518 6:0.1346830278635025 7:0.11428487300872803 4:0.07947348058223724 0:0.055726323276758194 9:0.05287984013557434 2:0.018455447629094124
9,6:0.1385437548160553 1:0.13752783834934235 8:0.13722868263721466 3:0.136703222990036 5:0.1347680389881134 7:0.09745349735021591 4:0.07489746063947678 0:0.059124656021595 9:0.05702533200383186 2:0.02672751247882843
9,6:0.20283934473991394 1:0.193506121635437 8:0.1906440109014511 3:0.185580313205719 5:0.16719582676887512 7:0.02941318042576313 4:0.013361655175685883 0:0.007884317077696323 9:0.007353073917329311 2:0.002222163835540414
9,6:0.2117956131696701 1:0.1974712312221527 8:0.1932440996170044 3:0.18594203889369965 5:0.16111472249031067 7:0.0243197213858366 4:0.011219712905585766 0:0.006706248968839645 9:0.006261628121137619 2:0.0019249862525612116
9,6:0.19170422852039337 1:0.18733273446559906 8:0.18594038486480713 3:0.183401957154274 5:0.1732652485370636 7:0.03917713835835457 4:0.017368284985423088 0:0.009967859834432602 9:0.009252887219190598 2:0.002589282114058733
9,6:0.19481448829174042 1:0.18674884736537933 8:0.1842932254076004 3:0.17997074127197266 5:0.1644669473171234 7:0.040175482630729675 4:0.020554110407829285 0:0.012897330336272717 9:0.012106768786907196 2:0.003972065635025501
9,7:0.29512879252433777 5:0.129716157913208 3:0.11567811667919159 8:0.11234799772500992 1:0.11055812984704971 6:0.10520227998495102 4:0.07314077764749527 0:0.028616445139050484 9:0.025425178930163383 2:0.0041861278004944324
9,9:0.3870861530303955 0:0.37967953085899353 4:0.13272976875305176 7:0.03672304376959801 2:0.01643109880387783 5:0.010048527270555496 3:0.00951565895229578 8:0.009383742697536945 1:0.00931177195161581 6:0.009090714156627655
9,9:0.21251031756401062 0:0.20380033552646637 2:0.14688515663146973 4:0.1410592794418335 7:0.0864771381020546 5:0.043394479900598526 3:0.04197927564382553 8:0.041624750941991806 1:0.0414309985935688 6:0.04083827883005142
9,7:0.1374599188566208 4:0.11950311064720154 5:0.10963330417871475 3:0.10717419534921646 8:0.10654933005571365 1:0.10620804876089096 6:0.10518204420804977 0:0.09174463152885437 9:0.08751390874385834 2:0.029031500220298767
9,6:0.1337483674287796 1:0.13303638994693756 8:0.1328260600566864 3:0.13245545327663422 5:0.1310763657093048 7:0.10079804062843323 4:0.07981088012456894 0:0.06417170912027359 9:0.062047287821769714 2:0.030029451474547386
9,6:0.13271580636501312 1:0.1319543421268463 8:0.13172860443592072 3:0.13133089244365692 5:0.1298576295375824 7:0.10017034411430359 4:0.08045394718647003 0:0.0656987875699997 9:0.06368318945169449 2:0.032406456768512726
9,6:0.12947383522987366 1:0.12898461520671844 8:0.1288444846868515 3:0.12860004603862762 5:0.1277015507221222 7:0.10402636975049973 4:0.08441898971796036 0:0.06877520680427551 9:0.06659487634897232 2:0.03258003294467926
9,6:0.1194106861948967 1:0.1192675232887268 8:0.11923745274543762 3:0.11919178813695908 5:0.11906154453754425 7:0.10896384716033936 4:0.09459441155195236 0:0.08059220761060715 9:0.07846841216087341 2:0.04121211916208267
9,6:0.13124415278434753 1:0.1305895745754242 8:0.1303996741771698 3:0.13006749749183655 5:0.12884913384914398 7:0.10191164165735245 4:0.08226267248392105 0:0.06711956113576889 9:0.06502830237150192 2:0.03252779319882393
9,6:0.13020387291908264 1:0.1296972930431366 8:0.1295565366744995 3:0.12931382656097412 5:0.128438800573349 7:0.10436832159757614 4:0.084000363945961 0:0.06779973208904266 9:0.06553830951452255 2:0.03108295053243637
9,6:0.13104252517223358 1:0.13060523569583893 8:0.13048553466796875 3:0.13027986884117126 5:0.12953642010688782 7:0.10529398173093796 4:0.08353518694639206 0:0.06636317074298859 9:0.0639873817563057 2:0.02887067012488842
9,6:0.13197322189807892 1:0.13147543370723724 8:0.13133485615253448 3:0.1310906559228897 5:0.13019457459449768 7:0.10411517322063446 4:0.08238056302070618 0:0.06552696228027344 9:0.06319651752710342 2:0.02871202863752842
9,6:0.20124773681163788 1:0.2006676197052002 8:0.20003005862236023 3:0.1982690840959549 5:0.18463234603405 7:0.008971194736659527 4:0.00295211561024189 0:0.0015069299843162298 9:0.0013826800277456641 2:0.0003402521542739123
9,6:0.18503437936306 1:0.18134495615959167 8:0.18011625111103058 3:0.17785517871379852 5:0.1688200831413269 7:0.049127738922834396 4:0.02438497357070446 0:0.01492045447230339 9:0.013974814675748348 2:0.00442115543410182
9,6:0.1590101271867752 1:0.15814493596553802 8:0.15784047544002533 3:0.1572621613740921 5:0.15474466979503632 7:0.08387681841850281 4:0.0510232038795948 0:0.034253980964422226 9:0.03240009397268295 2:0.011443530209362507
9,6:0.17405156791210175 1:0.17161116003990173 8:0.17078843712806702 3:0.16926833987236023 5:0.16313932836055756 7:0.06422126293182373 4:0.03535299003124237 0:0.022785628214478493 9:0.021472148597240448 2:0.007309147156774998
9,6:0.1585138589143753 1:0.1576487421989441 8:0.15733490884304047 3:0.15673457086086273 5:0.1541062742471695 7:0.0839100256562233 4:0.051710959523916245 0:0.035032447427511215 9:0.033167798072099686 2:0.01184043288230896
9,6:0.16589905321598053 1:0.16409124433994293 8:0.16347502171993256 3:0.16233044862747192 5:0.15765729546546936 7:0.07388686388731003 4:0.044268108904361725 0:0.029851291328668594 9:0.028267478570342064 2:0.010273194871842861
9,6:0.17338155210018158 1:0.17023853957653046 8:0.16921494901180267 3:0.16735389828681946 5:0.1601339876651764 7:0.0644460916519165 4:0.037575412541627884 0:0.025159802287817 9:0.023813117295503616 2:0.008682666346430779
9,6:0.18356874585151672 1:0.17952626943588257 8:0.17817051708698273 3:0.1756824105978012 5:0.16590046882629395 7:0.05129975453019142 4:0.027078790590167046 0:0.017190251499414444 9:0.016168121248483658 2:0.005414687097072601
9,6:0.18133734166622162 1:0.17905011773109436 8:0.17819486558437347 3:0.17655372619628906 5:0.1694544106721878 7:0.053066790103912354 4:0.026433467864990234 0:0.016126735135912895 9:0.01509375125169754 2:0.004688783083111048
9,6:0.17101110517978668 1:0.170463427901268 8:0.1701756864786148 3:0.16956423223018646 5:0.16639728844165802 7:0.06836427003145218 4:0.03544437885284424 0:0.021816955879330635 9:0.020435966551303864 2:0.006326702889055014
9,8:0.18167352676391602 1:0.18164964020252228 3:0.18153274059295654 6:0.1809215396642685 5:0.17922285199165344 7:0.04902391880750656 4:0.02076565846800804 0:0.011583068408071995 9:0.01072845421731472 2:0.0028986032120883465
9,6:0.1682499647140503 1:0.16614332795143127 8:0.16541413962841034 3:0.1640576422214508 5:0.15855039656162262 7:0.07048618048429489 4:0.04193989560008049 0:0.028347238898277283 9:0.026870334520936012 2:0.00994086917489767
9,6:0.1586916297674179 1:0.15782293677330017 8:0.15748463571071625 3:0.15682728588581085 5:0.153913676738739 7:0.08278261870145798 4:0.051408231258392334 0:0.035235609859228134 9:0.03344298154115677 2:0.01239039096981287
9,3:0.14752192795276642 5:0.14746759831905365 8:0.1474267542362213 1:0.14734753966331482 6:0.14690808951854706 7:0.09955530613660812 4:0.06396492570638657 0:0.04373369738459587 9:0.04145558923482895 2:0.014618554152548313
9,6:0.1570427566766739 1:0.15593679249286652 8:0.15553294122219086 3:0.15476638078689575 5:0.15152156352996826 7:0.08339843899011612 4:0.05372312664985657 0:0.03785771131515503 9:0.03606364130973816 2:0.014156650751829147
9,6:0.142013818025589 1:0.1418735384941101 8:0.1417863667011261 3:0.14159712195396423 5:0.14060339331626892 7:0.09875006973743439 4:0.07022612541913986 0:0.05214361101388931 9:0.049980759620666504 2:0.02102520875632763
9,6:0.15641508996486664 1:0.15499570965766907 8:0.15450583398342133 3:0.15359553694725037 5:0.14990238845348358 7:0.08292705565690994 4:0.054817914962768555 0:0.03949403390288353 9:0.03773736208677292 2:0.015609053894877434
9,1:0.13854947686195374 6:0.13852357864379883 8:0.13852283358573914 3:0.138448104262352 5:0.1379333883523941 7:0.1027052253484726 4:0.07430794835090637 0:0.0554935485124588 9:0.053218208253383636 2:0.022297700867056847
9,6:0.15343151986598969 1:0.1527291238307953 8:0.15246914327144623 3:0.15197092294692993 5:0.14979885518550873 7:0.08905715495347977 4:0.0575018972158432 0:0.04022183269262314 9:0.03826453536748886 2:0.014555012807250023
9,6:0.15128201246261597 1:0.15008752048015594 8:0.14974042773246765 3:0.14913038909435272 5:0.14684943854808807 7:0.0921005830168724 4:0.06112900748848915 0:0.04315619543194771 9:0.04104043170809746 2:0.01548398844897747
9,6:0.16960269212722778 1:0.1672103852033615 8:0.16650433838367462 3:0.16525664925575256 5:0.16055527329444885 7:0.07222865521907806 4:0.040419965982437134 0:0.025911591947078705 9:0.024360088631510735 2:0.007950367406010628
9,6:0.1929386407136917 1:0.18637262284755707 8:0.18441227078437805 3:0.1809592843055725 5:0.16831564903259277 7:0.04111185297369957 4:0.019677553325891495 0:0.011816264130175114 9:0.01103312149643898 2:0.0033627201337367296
9,3:0.12024247646331787 8:0.12023218721151352 1:0.12022241950035095 5:0.12021254003047943 6:0.12016364187002182 7:0.10765290260314941 4:0.09256052225828171 0:0.07906270772218704 9:0.07712060958147049 2:0.042529989033937454
9,4:0.12108203768730164 0:0.11758482456207275 9:0.11647624522447586 7:0.11556348204612732 5:0.09258662164211273 3:0.09111764281988144 8:0.0907365083694458 1:0.09052573144435883 6:0.08986777812242508 2:0.07445913553237915
9,9:0.18727660179138184 0:0.1855112910270691 4:0.1575813889503479 7:0.10967984795570374 2:0.08875933289527893 5:0.05638115108013153 3:0.054426662623882294 8:0.05392959713935852 1:0.053655724972486496 6:0.05279840528964996
9,7:0.13600237667560577 4:0.12229690700769424 5:0.10577523708343506 3:0.10321950912475586 8:0.10254742950201035 1:0.10217268019914627 6:0.10097324848175049 0:0.09790635108947754 9:0.09420619904994965 2:0.03490005433559418
9,7:0.13336701691150665 5:0.1264895349740982 3:0.12365826219320297 8:0.12288763374090195 1:0.12245243787765503 6:0.12102368474006653 4:0.09729761630296707 0:0.06792662292718887 9:0.06433242559432983 2:0.020564764738082886
9,6:0.15881739556789398 1:0.1565597951412201 8:0.15583425760269165 3:0.15452376008033752 5:0.14951170980930328 7:0.07887978851795197 4:0.05308308079838753 0:0.03905177116394043 9:0.03741253539919853 2:0.016325900331139565
9,6:0.15950070321559906 1:0.15784791111946106 8:0.15730249881744385 3:0.15630395710468292 5:0.1523483842611313 7:0.08101949095726013 4:0.05167766660451889 0:0.036228425800800323 9:0.03447330743074417 2:0.013297667726874352
9,1:0.14409947395324707 8:0.14409077167510986 6:0.14408202469348907 3:0.14406020939350128 5:0.14377503097057343 7:0.10242176800966263 4:0.06836312264204025 0:0.047719806432724 9:0.045292824506759644 2:0.016094956547021866
9,6:0.16699707508087158 1:0.16413667798042297 8:0.1632305532693863 3:0.1616014689207077 5:0.1554146707057953 7:0.07159215956926346 4:0.044631168246269226 0:0.031168261542916298 9:0.029646923765540123 2:0.011581036262214184
9,6:0.14111225306987762 1:0.14100609719753265 8:0.1409665197134018 3:0.1408865600824356 5:0.14046449959278107 7:0.10330920666456223 4:0.07211066037416458 0:0.05198952928185463 9:0.04953224956989288 2:0.018622422590851784
9,9:0.2168448269367218 0:0.20966306328773499 4:0.15029142796993256 2:0.1176220253109932 7:0.09200797975063324 5:0.04443058744072914 3:0.04285908117890358 8:0.04246288537979126 1:0.0422455258667469 6:0.04157261177897453
9,9:0.24563810229301453 0:0.23354199528694153 4:0.14889276027679443 2:0.11693421006202698 7:0.08186635375022888 5:0.036145903170108795 3:0.03475402668118477 8:0.03440326452255249 1:0.03421071171760559 6:0.0336126834154129
9,6:0.14257745444774628 1:0.14209946990013123 8:0.14193671941757202 3:0.14163242280483246 5:0.1403447389602661 7:0.09816666692495346 4:0.07030460983514786 0:0.05233191326260567 9:0.050087783485651016 2:0.020518217235803604
9,6:0.13853421807289124 1:0.1378951519727707 8:0.13768576085567474 3:0.13730210065841675 5:0.13576354086399078 7:0.09810831397771835 4:0.07439974695444107 0:0.0582229420542717 9:0.05612454563379288 2:0.02596367336809635
9,6:0.13005171716213226 1:0.12968870997428894 8:0.12957024574279785 3:0.12935304641723633 5:0.1284744143486023 7:0.10273201763629913 4:0.08308080583810806 0:0.06800682097673416 9:0.06592728942632675 2:0.033114925026893616
9,6:0.13171280920505524 1:0.13111808896064758 8:0.13092561066150665 3:0.130575492978096 5:0.1291988044977188 7:0.09949001669883728 4:0.08065875619649887 0:0.06681307405233383 9:0.06492046266794205 2:0.034586887806653976
9,1:0.12253712117671967 8:0.12253603339195251 6:0.12253300845623016 3:0.12253040075302124 5:0.12245956063270569 7:0.10785701125860214 4:0.09083960950374603 0:0.0760335698723793 9:0.07393272966146469 2:0.03874094411730766
9,7:0.10698898881673813 4:0.10428668558597565 5:0.10375960916280746 3:0.10329880565404892 8:0.10316812247037888 1:0.10309277474880219 6:0.10283184051513672 0:0.09964277595281601 9:0.09882161766290665 2:0.0741087794303894
9,6:0.14826075732707977 1:0.147315114736557 8:0.14700636267662048 3:0.1464412659406662 5:0.14417845010757446 7:0.09223061800003052 4:0.06418252736330032 0:0.04715413227677345 9:0.045060254633426666 2:0.01817052625119686
9,5:0.10846579074859619 3:0.1083335354924202 8:0.10828815400600433 1:0.10826005786657333 6:0.10814768075942993 7:0.10571933537721634 4:0.09988352656364441 0:0.09341251850128174 9:0.09239006787538528 2:0.06709933280944824
9,5:0.12367323040962219 3:0.12352637201547623 8:0.12348304688930511 1:0.12345962226390839 6:0.12340252846479416 7:0.11039934307336807 4:0.09125187993049622 0:0.07443325221538544 9:0.07205096632242203 2:0.03431975841522217
9,6:0.15441088378429413 1:0.1529524326324463 8:0.15251176059246063 3:0.15172724425792694 5:0.14873887598514557 7:0.08723603188991547 4:0.05756056308746338 0:0.040868762880563736 9:0.03890347108244896 2:0.01508996170014143
9,6:0.1905774474143982 1:0.184963658452034 8:0.18327654898166656 3:0.18028895556926727 5:0.1691574901342392 7:0.04345323145389557 4:0.020763888955116272 0:0.012425187043845654 9:0.01159480307251215 2:0.003498787060379982
9,6:0.1810320019721985 1:0.17587639391422272 8:0.1743287295103073 3:0.17160508036613464 5:0.16170978546142578 7:0.05641670525074005 4:0.031676407903432846 0:0.020800886675715446 9:0.01963007263839245 2:0.00692392885684967
9,5:0.16675841808319092 3:0.16341949999332428 8:0.1625024378299713 1:0.16199983656406403 6:0.16057990491390228 7:0.09199759364128113 4:0.04228026047348976 0:0.023421945050358772 9:0.02160399593412876 2:0.005436107981950045
9,6:0.1949150115251541 1:0.18746063113212585 8:0.1851728856563568 3:0.18112267553806305 5:0.16635707020759583 7:0.03922884166240692 4:0.0193161703646183 0:0.011836596764624119 9:0.011082688346505165 2:0.0035074420738965273
9,6:0.18562255799770355 1:0.17961716651916504 8:0.17779555916786194 3:0.1745837926864624 5:0.16293929517269135 7:0.05094725266098976 4:0.02776177041232586 0:0.017966927960515022 9:0.01692945510149002 2:0.005836227908730507
