track_index,20cluster_memval
7,0:0.38321223855018616 1:0.2854081094264984 5:0.06982158869504929 4:0.05397842079401016 2:0.05308447405695915 7:0.05176381766796112 3:0.05153793841600418 6:0.05119340866804123 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.719171404838562 0:0.09349959343671799 1:0.06413333863019943 2:0.025039559230208397 3:0.024678219109773636 6:0.024580277502536774 7:0.024505073204636574 4:0.024392543360590935 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.573640763759613 0:0.23037342727184296 1:0.10124152153730392 2:0.01938207820057869 3:0.018956566229462624 6:0.01884697936475277 7:0.018797626718878746 4:0.018761001527309418 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9947286248207092 0:0.0024007707834243774 1:0.0012792116031050682 2:0.0003252153692301363 3:0.00031888094963505864 6:0.0003171744174323976 7:0.0003159467887599021 4:0.00031417232821695507 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9911751747131348 0:0.003880711505189538 1:0.0021392200142145157 2:0.0005728693213313818 3:0.0005621992750093341 6:0.0005593299865722656 7:0.0005570733337663114 4:0.0005534269148483872 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9585410356521606 0:0.02102954499423504 1:0.009972088038921356 2:0.002141941338777542 3:0.0020969246979802847 6:0.002084770007058978 7:0.0020749701652675867 4:0.002058735815808177 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,1:0.6003031134605408 0:0.3364681303501129 2:0.0114120589569211 3:0.010976646095514297 6:0.010862142778933048 7:0.010760284028947353 4:0.010549072176218033 5:0.008668550290167332 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9700039625167847 0:0.012624290771782398 1:0.007228317204862833 2:0.0020686385687440634 3:0.0020309926476329565 6:0.002020947402343154 7:0.0020148579496890306 4:0.002007980365306139 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9169467687606812 0:0.03225414827466011 1:0.019822757691144943 2:0.00631489884108305 3:0.006209391634911299 6:0.006180788855999708 7:0.006156390532851219 4:0.006114859599620104 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.990077793598175 0:0.004417210817337036 1:0.00240449164994061 2:0.0006332212360575795 3:0.0006213186425156891 6:0.0006181321805343032 7:0.0006157578318379819 4:0.0006120947655290365 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,0:0.6617155075073242 1:0.16261304914951324 5:0.09976018220186234 2:0.01567712053656578 3:0.01524730771780014 6:0.015132163651287556 7:0.01502788532525301 4:0.01482680719345808 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9605361223220825 0:0.016416575759649277 1:0.009492850862443447 2:0.0027634233701974154 3:0.0027142527978867292 6:0.0027011875063180923 7:0.0026929322630167007 4:0.0026826467365026474 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9949794411659241 0:0.0022739639971405268 1:0.0012160411570221186 2:0.0003126251103822142 3:0.0003066536446567625 6:0.0003050581144634634 7:0.00030392591725103557 4:0.00030226941453292966 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,0:0.7611885666847229 1:0.14546485245227814 5:0.040867842733860016 2:0.010840846225619316 3:0.010523737408220768 6:0.010440797545015812 7:0.010383634828031063 4:0.010289747267961502 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,0:0.7876906991004944 1:0.1303461790084839 5:0.03447250649333 2:0.009767950512468815 3:0.00947077851742506 4:0.009462573565542698 6:0.00939612090587616 7:0.00939316488802433 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9549158215522766 0:0.0186307393014431 1:0.010865448974072933 2:0.0031798819545656443 3:0.0031239273957908154 6:0.003108910983428359 7:0.00309713720344007 4:0.0030781468376517296 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9944309592247009 0:0.002564947819337249 1:0.0013467652024701238 2:0.0003384984447620809 3:0.00033192915725521743 6:0.0003301829856354743 7:0.00032907217973843217 4:0.0003276565403211862 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9367386698722839 0:0.026748493313789368 1:0.01528733316808939 2:0.00432983273640275 3:0.00425234017893672 6:0.004231745842844248 7:0.004216957837343216 4:0.00419464660808444 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.983558714389801 0:0.0072837150655686855 1:0.004001605790108442 2:0.0010539856739342213 3:0.001034241751767695 6:0.0010288782650604844 7:0.0010239442344754934 4:0.0010149157606065273 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,0:0.5248259902000427 1:0.4138868451118469 2:0.010680521838366985 4:0.010285870172083378 3:0.010277368128299713 7:0.010182329453527927 6:0.010178325697779655 5:0.009682761505246162 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.968500554561615 0:0.013105262070894241 1:0.007589350920170546 2:0.0022040035109966993 3:0.002164827659726143 6:0.002154328627511859 7:0.0021466235630214214 4:0.0021350716706365347 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9149360656738281 0:0.03318389505147934 1:0.02026563137769699 2:0.006440192926675081 3:0.006331961136311293 6:0.0063030230812728405 7:0.006283184513449669 4:0.006256026215851307 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9948772192001343 0:0.0024534245021641254 1:0.001238875207491219 2:0.0002925387816503644 3:0.000286681461147964 6:0.00028511122218333185 7:0.00028395443223416805 4:0.00028219190426170826 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9838261008262634 0:0.007190695032477379 1:0.0039136940613389015 2:0.0010348650394007564 3:0.0010154349729418755 6:0.0010102696251124144 7:0.0010068232659250498 4:0.0010021086782217026 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9146087765693665 0:0.03936098515987396 1:0.020702963694930077 2:0.005170425865799189 3:0.005066541023552418 6:0.005039074458181858 7:0.005027322564274073 4:0.005023900419473648 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9768829941749573 0:0.009765388444066048 1:0.005602885037660599 2:0.0015826777089387178 3:0.0015541285974904895 6:0.001546354265883565 7:0.0015392270870506763 4:0.001526332926005125 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9704492688179016 0:0.014362049289047718 1:0.007108527701348066 2:0.0016509497072547674 3:0.0016175201162695885 6:0.0016087116673588753 7:0.0016038959147408605 4:0.0015990757383406162 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9978237748146057 0:0.0009665439720265567 1:0.0005276448209770024 2:0.00013932610454503447 3:0.00013669757754541934 6:0.00013598981604445726 7:0.00013544455578085035 4:0.00013458682224154472 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.7104421257972717 0:0.09554728120565414 1:0.06602925062179565 2:0.02602319046854973 3:0.02565416507422924 6:0.025553079321980476 7:0.02545912191271782 4:0.025291813537478447 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,0:0.44952765107154846 5:0.29265880584716797 1:0.15248019993305206 2:0.021615102887153625 3:0.021083204075694084 6:0.020945755764842033 7:0.020877938717603683 4:0.020811351016163826 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9385401010513306 0:0.024707337841391563 1:0.014714236371219158 2:0.004490709397941828 3:0.004412346985191107 6:0.004391448572278023 7:0.00437887292355299 4:0.0043649375438690186 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,0:0.5900737643241882 1:0.3220185339450836 5:0.01867472194135189 2:0.014391299337148666 3:0.013910104520618916 6:0.013784259557723999 7:0.013678950257599354 4:0.01346839964389801 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,0:0.6778666377067566 1:0.27406758069992065 5:0.009231120347976685 2:0.008036713115870953 3:0.007747169118374586 4:0.007708528079092503 6:0.007675181608647108 7:0.007667065132409334 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9995044469833374 0:0.0002254284918308258 1:0.00012032109225401655 2:3.061712413909845e-05 3:3.002551238751039e-05 6:2.9865657779737376e-05 7:2.973932532768231e-05 4:2.9536609872593544e-05 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,0:0.7293255925178528 1:0.1361117660999298 5:0.07454785704612732 2:0.012351663783192635 3:0.012003065086901188 6:0.011913423426449299 7:0.01187936682254076 4:0.011867295950651169 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9924571514129639 0:0.0034285583533346653 1:0.0018281361553817987 2:0.000467046134872362 3:0.0004581135290209204 6:0.0004557243955787271 7:0.0004539685614872724 4:0.00045129103818908334 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.8589879870414734 0:0.06493403762578964 1:0.034993939101696014 2:0.008428242057561874 3:0.008260403759777546 6:0.00821317732334137 7:0.00815407745540142 4:0.008028115145862103 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,0:0.6317058801651001 1:0.1719343513250351 5:0.11113674938678741 2:0.017586225643754005 3:0.01711183413863182 6:0.016985541209578514 7:0.016875091940164566 4:0.01666434481739998 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9449254274368286 0:0.022915486246347427 1:0.013376142829656601 2:0.0038379509933292866 3:0.003769836388528347 6:0.003751132870092988 7:0.0037314596120268106 4:0.003692533588036895 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,0:0.41322165727615356 5:0.28719034790992737 1:0.1709396094083786 2:0.02646341547369957 3:0.02583753503859043 6:0.02567019686102867 7:0.025505905970931053 4:0.02517133206129074 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.948261022567749 0:0.020708521828055382 1:0.012423275969922543 2:0.0037956417072564363 3:0.0037300114054232836 6:0.003712181933224201 7:0.0036971978843212128 4:0.003672159044072032 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9921049475669861 0:0.0035151734482496977 1:0.0019146092236042023 2:0.0005035880021750927 3:0.0004941162187606096 6:0.0004915721947327256 7:0.0004895907477475703 4:0.00048640809836797416 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9306634664535522 0:0.03505983576178551 1:0.01672457717359066 2:0.00359571585431695 3:0.0035209287889301777 6:0.003500737017020583 7:0.0034831236116588116 4:0.0034516339655965567 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9717851281166077 0:0.01172582432627678 1:0.006798548623919487 2:0.0019768700003623962 3:0.0019416868453845382 6:0.0019322354346513748 7:0.0019251958001405 4:0.0019145375117659569 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.8960607647895813 0:0.039539650082588196 1:0.024668678641319275 2:0.00809424091130495 3:0.007960574701428413 6:0.007924448698759079 7:0.007896821945905685 4:0.00785481184720993 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9828236699104309 0:0.007343311794102192 1:0.004158202558755875 2:0.001158602419309318 3:0.0011371958535164595 6:0.0011314087314531207 7:0.0011270662071183324 4:0.0011205541668459773 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,0:0.5837031602859497 1:0.26997271180152893 5:0.043227292597293854 2:0.021372796967625618 3:0.02073807269334793 6:0.020569466054439545 7:0.020396150648593903 4:0.020020313560962677 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.891910970211029 0:0.041070763021707535 1:0.0256363358348608 2:0.008429331704974174 3:0.008291216567158699 6:0.008254023268818855 7:0.008225573226809502 4:0.00818178616464138 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.6442500948905945 0:0.11225472390651703 1:0.0797252506017685 2:0.03326272591948509 3:0.03281790018081665 6:0.03269694745540619 7:0.032589420676231384 4:0.03240296244621277 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,0:0.5859513282775879 1:0.28352972865104675 5:0.03287890553474426 2:0.020185133442282677 3:0.019559316337108612 6:0.01940014213323593 7:0.019312793388962746 4:0.019182661548256874 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9553115963935852 0:0.01808481104671955 1:0.010731618851423264 2:0.0032368251122534275 3:0.003180487547069788 6:0.0031653090845793486 7:0.003153683617711067 4:0.0031356958206743 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9593573808670044 0:0.016617733985185623 1:0.009769642725586891 2:0.0029070640448480844 3:0.002856113016605377 6:0.0028424402698874474 7:0.002832361264154315 4:0.002817263128235936 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9988818168640137 0:0.0005087359459139407 1:0.00027074097306467593 2:6.918721919646487e-05 3:6.785319419577718e-05 6:6.749644671799615e-05 7:6.725348794134334e-05 4:6.691886665066704e-05 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9497067332267761 0:0.020201731473207474 1:0.012097923085093498 2:0.003671737387776375 3:0.003607924096286297 6:0.003590509295463562 7:0.003575100563466549 4:0.0035483238752931356 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9825496673583984 0:0.007396973203867674 1:0.0042117745615541935 2:0.0011918996460735798 3:0.0011702061165124178 6:0.0011643888428807259 7:0.001160347368568182 4:0.0011547246249392629 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9210283160209656 0:0.03778683766722679 1:0.019221872091293335 2:0.004493681713938713 3:0.004400738514959812 6:0.0043756188824772835 7:0.004358263220638037 4:0.004334683995693922 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.994900107383728 0:0.002406150335446 1:0.0012387818424031138 2:0.0002976803225465119 3:0.00029174707015044987 6:0.00029013899620622396 7:0.00028881244361400604 4:0.0002865979913622141 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9913498163223267 0:0.0038871823344379663 1:0.0021084549371153116 2:0.0005429374286904931 3:0.0005325273377820849 6:0.000529681914485991 7:0.0005270635010674596 4:0.000522335059940815 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.96062833070755 0:0.018093397840857506 1:0.009618610143661499 2:0.002386026084423065 3:0.0023399917408823967 6:0.0023274451959878206 7:0.0023150520864874125 4:0.0022911694832146168 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,1:0.5298245549201965 0:0.24081188440322876 2:0.04392377287149429 4:0.0432082936167717 3:0.04208929091691971 7:0.041957829147577286 6:0.041666917502880096 5:0.016517437994480133 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9985212683677673 0:0.0006930803065188229 1:0.00035874269087798893 2:8.730531408218667e-05 3:8.558334229746833e-05 6:8.511883788742125e-05 7:8.474919013679028e-05 4:8.414711919613183e-05 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9612122774124146 0:0.015831883996725082 1:0.009355555288493633 2:0.0027760700322687626 3:0.0027270829305052757 6:0.0027137156575918198 7:0.0027019288390874863 4:0.0026814849115908146 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9719635844230652 0:0.01280843373388052 1:0.006863657850772142 2:0.0017124774167314172 3:0.0016791168600320816 6:0.0016699221450835466 7:0.0016605114797130227 4:0.0016423097113147378 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,0:0.6543841361999512 1:0.16468381881713867 5:0.09673797339200974 2:0.01727304980158806 3:0.01679227687418461 4:0.016787419095635414 6:0.016672013327479362 7:0.016669301316142082 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,0:0.4237455725669861 5:0.32766854763031006 1:0.14460177719593048 2:0.021302184090018272 3:0.0207782294601202 4:0.020648162811994553 6:0.020644744858145714 7:0.02061079442501068 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9847290515899658 0:0.006550243124365807 1:0.0037054310087114573 2:0.0010245691519230604 3:0.001005830243229866 6:0.0010007343953475356 7:0.0009961600881069899 4:0.0009880035649985075 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9062582850456238 0:0.036026086658239365 1:0.022297464311122894 2:0.007216623984277248 3:0.007096057292073965 6:0.007063490338623524 7:0.007039101794362068 4:0.007002873346209526 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9278940558433533 0:0.028432806953787804 1:0.017236456274986267 2:0.005388254765421152 3:0.0052956873551011086 6:0.0052707442082464695 7:0.005253163632005453 4:0.005228840280324221 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.8880471587181091 0:0.042641688138246536 1:0.02652544341981411 2:0.008710973896086216 3:0.00856697279959917 6:0.008528517559170723 7:0.00850420817732811 4:0.008475014008581638 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9631494283676147 0:0.015235804952681065 1:0.008924370631575584 2:0.0025921608321368694 3:0.002546080620959401 6:0.002533434657379985 7:0.00252102711237967 4:0.002497707260772586 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9743887782096863 0:0.010843461379408836 1:0.006172916851937771 2:0.0017529079923406243 3:0.0017211786471307278 6:0.0017127363244071603 7:0.001707372721284628 4:0.0017006576526910067 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9808467626571655 0:0.008252185769379139 1:0.004642525687813759 2:0.0012781069381162524 3:0.0012547479709610343 6:0.001248444546945393 7:0.0012431495124474168 4:0.0012340942630544305 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9408861994743347 0:0.02350136637687683 1:0.014152215793728828 2:0.004375020042061806 3:0.004299855791032314 6:0.004279592074453831 7:0.004264361225068569 4:0.004241413436830044 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9312210083007812 0:0.027145182713866234 1:0.01651204749941826 2:0.0051262034103274345 3:0.005038977134972811 6:0.005015075672417879 7:0.004992065951228142 4:0.004949442110955715 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.8390739560127258 0:0.058814432471990585 1:0.037764087319374084 2:0.013093652203679085 3:0.012887001037597656 6:0.012831694446504116 7:0.012793580070137978 4:0.012741581536829472 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9628493785858154 0:0.015246348455548286 1:0.00893633533269167 2:0.002644766354933381 3:0.002597796730697155 6:0.0025851652026176453 7:0.002576288767158985 4:0.002563916612416506 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9744622707366943 0:0.01069941557943821 1:0.006172245368361473 2:0.0017690180102363229 3:0.001737384358420968 6:0.001728826784528792 7:0.0017215950647369027 4:0.0017092630732804537 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9331865906715393 0:0.03436639904975891 1:0.01599002629518509 2:0.003369623329490423 3:0.003297424176707864 6:0.003278065472841263 7:0.0032649345230311155 4:0.00324690667912364 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9598660469055176 0:0.018715474754571915 1:0.009757171384990215 2:0.002384206745773554 3:0.002336223842576146 6:0.0023232914973050356 7:0.002314564771950245 4:0.002303042681887746 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.914117157459259 0:0.03377050161361694 1:0.020578866824507713 2:0.006431104149669409 3:0.006323038600385189 6:0.006293725688010454 7:0.0062669976614415646 4:0.006218613125383854 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9700397849082947 0:0.01240887213498354 1:0.007215774618089199 2:0.002108282409608364 3:0.0020705866627395153 6:0.002060448983684182 7:0.002053238684311509 4:0.0020430078729987144 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,1:0.7269635796546936 0:0.15493153035640717 2:0.022988487035036087 4:0.02222597599029541 3:0.021904218941926956 7:0.021732570603489876 6:0.0216451957821846 5:0.007608429063111544 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9534570574760437 0:0.023679668083786964 1:0.01111733540892601 2:0.002402480226010084 3:0.002351973904296756 6:0.002338603837415576 7:0.0023308182135224342 4:0.002322072396054864 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9887587428092957 0:0.004887550137937069 1:0.002716250019147992 2:0.0007422888302244246 3:0.0007285278989002109 6:0.0007248581969179213 7:0.0007224546861834824 4:0.0007193138008005917 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
7,5:0.9888946413993835 0:0.004823732655495405 1:0.0026999262627214193 2:0.0007320136646740139 3:0.000718392722774297 6:0.0007146743009798229 7:0.0007113051833584905 4:0.0007052979781292379 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
