track_index,20cluster_memval
12,11:0.13577613234519958 5:0.1330433040857315 4:0.1300484538078308 0:0.08910909295082092 10:0.08312392234802246 2:0.06997100263834 8:0.06447024643421173 9:0.06378137320280075 6:0.05422653630375862 3:0.04756965488195419 12:0.047225724905729294 7:0.04645058512687683 1:0.0352039709687233 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.15601402521133423 7:0.10405507683753967 12:0.10190951079130173 3:0.10099300742149353 6:0.08665353804826736 9:0.07332305610179901 8:0.0725717693567276 2:0.06727463006973267 10:0.05813760310411453 0:0.05504496768116951 4:0.04196896031498909 5:0.04131516069173813 11:0.04073869064450264 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.18406987190246582 7:0.10785233974456787 12:0.10504820942878723 3:0.10385824739933014 6:0.08584334701299667 9:0.0700836107134819 8:0.06922273337841034 2:0.06323231756687164 10:0.05322156101465225 0:0.049925193190574646 4:0.036503542214632034 5:0.035854682326316833 11:0.035284340381622314 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.14565856754779816 7:0.10191076248884201 12:0.10003583133220673 3:0.09923307597637177 6:0.08652201294898987 9:0.0744270384311676 8:0.07373660802841187 2:0.06883896887302399 10:0.06026133894920349 0:0.05731874704360962 4:0.044638436287641525 5:0.04399389028549194 11:0.04342471435666084 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.14043419063091278 7:0.10112275183200836 12:0.09937629848718643 3:0.09862703084945679 6:0.08664219081401825 9:0.075032077729702 8:0.0743635818362236 2:0.0696055069565773 10:0.06120727211236954 0:0.05830780044198036 4:0.04571311175823212 5:0.04506875202059746 11:0.04449942708015442 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.14200955629348755 5:0.13840755820274353 4:0.13453978300094604 0:0.08759506046772003 10:0.08137429505586624 2:0.0680513009428978 8:0.0625898614525795 9:0.06190955266356468 6:0.05254708603024483 3:0.04608207195997238 12:0.04574902728199959 7:0.04499879106879234 1:0.034146055579185486 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.14098811149597168 7:0.10226883739233017 12:0.10048215836286545 3:0.09971433877944946 6:0.08733946084976196 9:0.07522017508745193 8:0.07451971620321274 2:0.06952907145023346 10:0.06070912629365921 0:0.05766521766781807 4:0.04449814558029175 5:0.04382845014333725 11:0.04323718696832657 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.1337244063615799 7:0.10156705975532532 12:0.09995981305837631 3:0.09926602989435196 6:0.08784071356058121 9:0.07623820006847382 8:0.07555638253688812 2:0.07066735625267029 10:0.06190398707985878 0:0.05884687975049019 4:0.04546891152858734 5:0.044783059507608414 11:0.04417720064520836 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.09476025402545929 5:0.09447142481803894 4:0.09412848949432373 0:0.08587789535522461 10:0.08391100913286209 2:0.0785609558224678 8:0.0758109763264656 9:0.07544180005788803 6:0.0697021484375 3:0.06490769982337952 12:0.06463946402072906 7:0.06402713060379028 1:0.05376075208187103 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.13679151237010956 7:0.10997370630502701 12:0.10806681960821152 3:0.10723231732845306 6:0.0927157774567604 9:0.07713745534420013 8:0.07621444761753082 2:0.06960681825876236 10:0.05794132500886917 0:0.05397088825702667 4:0.03754212707281113 5:0.0367506705224514 11:0.03605613857507706 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08864714950323105 5:0.08856882154941559 4:0.08846516907215118 0:0.08436350524425507 10:0.0831281840801239 2:0.07943782210350037 8:0.07737927883863449 9:0.07709520310163498 6:0.07241067290306091 3:0.06813445687294006 12:0.06788654625415802 7:0.06731721758842468 1:0.057165976613759995 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.09072941541671753 5:0.09047664701938629 4:0.0901850014925003 0:0.08393621444702148 10:0.08249073475599289 2:0.0785115659236908 8:0.07642649114131927 9:0.07614393532276154 6:0.07161250710487366 3:0.06761687994003296 12:0.0673878863453865 7:0.06686285138130188 1:0.057619884610176086 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08281590044498444 5:0.08272768557071686 4:0.08262594789266586 0:0.08034181594848633 10:0.07977475225925446 2:0.07812365889549255 8:0.07720242440700531 9:0.07707437127828598 6:0.074898362159729 3:0.07277800142765045 12:0.07265070825815201 7:0.07235648483037949 1:0.06662988662719727 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.13884536921977997 7:0.09994210302829742 12:0.0982612743973732 3:0.09754101932048798 6:0.08607866615056992 9:0.0750427171587944 8:0.07440783083438873 2:0.06988590210676193 10:0.061879705637693405 0:0.05910439044237137 4:0.04694123938679695 5:0.04631282761693001 11:0.04575695842504501 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.09351208806037903 5:0.09305664151906967 4:0.09254718571901321 0:0.08378983289003372 10:0.08207566291093826 2:0.07764816284179688 8:0.07545018196105957 9:0.07515712082386017 6:0.07057144492864609 3:0.06665750592947006 12:0.06643587350845337 7:0.06592869758605957 1:0.05716961622238159 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.09794210642576218 5:0.09780309349298477 4:0.09760218858718872 0:0.08873371034860611 10:0.08623361587524414 2:0.07930459827184677 8:0.07575125247240067 9:0.07527652382850647 6:0.06794897466897964 3:0.0619797520339489 12:0.06165105849504471 7:0.060902755707502365 1:0.04887037351727486 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,4:0.08687855303287506 5:0.08671779930591583 11:0.08654526621103287 0:0.08518888056278229 10:0.08407492935657501 2:0.08038849383592606 8:0.07822319120168686 9:0.07792145013809204 6:0.07291485369205475 3:0.06838636100292206 12:0.06812576949596405 7:0.06752816587686539 1:0.05710628256201744 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.10281063616275787 5:0.10207785665988922 4:0.1012500450015068 0:0.08666671067476273 10:0.08387493342161179 2:0.07690609246492386 8:0.07358970493078232 9:0.0731550082564354 6:0.0666164681315422 3:0.06141555309295654 12:0.06113046407699585 7:0.060481756925582886 1:0.05002477392554283 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,10:0.07918207347393036 0:0.0790887176990509 2:0.07895121723413467 8:0.07860663533210754 9:0.0785500630736351 6:0.07736507803201675 4:0.07672268152236938 5:0.0764722228050232 11:0.07623624056577682 3:0.0759672150015831 12:0.07587841898202896 7:0.07567142695188522 1:0.07130799442529678 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.1293635070323944 7:0.09815206378698349 12:0.09671502560377121 3:0.0960969477891922 6:0.08607680350542068 9:0.07609671354293823 8:0.07551257312297821 2:0.07132060080766678 10:0.06376155465841293 0:0.06110062822699547 4:0.04920198768377304 5:0.04857740178704262 11:0.04802418127655983 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.13353537023067474 7:0.09900577366352081 12:0.09745880961418152 3:0.09679453819990158 6:0.08611387014389038 9:0.07563698291778564 8:0.07502859830856323 2:0.07067830115556717 10:0.06290239095687866 0:0.06018538400530815 4:0.0481557697057724 5:0.04752933233976364 11:0.04697486385703087 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.13151992857456207 7:0.09900356829166412 12:0.09750061482191086 3:0.09685415774583817 6:0.08637523651123047 9:0.07595553994178772 8:0.07534688711166382 2:0.07098554819822311 10:0.06315625458955765 0:0.06041259691119194 4:0.04823983833193779 5:0.04760558530688286 11:0.047044239938259125 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.13231629133224487 7:0.09936536848545074 12:0.09783632308244705 3:0.09717857092618942 6:0.08651146292686462 9:0.07590469717979431 8:0.07528556138277054 2:0.07085166126489639 10:0.06290733814239502 0:0.06012922152876854 4:0.047850776463747025 5:0.04721333831548691 11:0.04664938896894455 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,4:0.0800023227930069 5:0.07999508082866669 11:0.0799822211265564 0:0.0791999027132988 10:0.07888057082891464 2:0.07786912471055984 8:0.07727799564599991 9:0.07719510048627853 6:0.07579510658979416 3:0.0744670033454895 12:0.07438814640045166 7:0.07420619577169418 1:0.07074122130870819 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08121193200349808 5:0.08114343881607056 4:0.08106283098459244 0:0.07919074594974518 10:0.07874251902103424 2:0.07749474793672562 8:0.07683272659778595 9:0.07674254477024078 6:0.07528914511203766 3:0.07399606704711914 12:0.07392125576734543 7:0.07374939322471619 1:0.07062264531850815 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,0:0.07845650613307953 10:0.0783541202545166 4:0.07812247425317764 5:0.07804839313030243 11:0.07797586172819138 2:0.0778864398598671 8:0.07755453884601593 9:0.07750554382801056 6:0.07660867273807526 3:0.07566705346107483 12:0.0756089836359024 7:0.07547421008348465 1:0.0727371945977211 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.08300222456455231 7:0.0829189270734787 12:0.08282306045293808 3:0.08277822285890579 6:0.08169084787368774 9:0.0797283872961998 8:0.07957905530929565 2:0.07837627083063126 10:0.07554655522108078 0:0.07431404292583466 4:0.06689158082008362 5:0.06639868021011353 11:0.0659521222114563 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.09250420331954956 5:0.09228017181158066 4:0.09201060235500336 0:0.08509740233421326 10:0.0834030881524086 2:0.0787203460931778 8:0.07627683877944946 9:0.07594675570726395 6:0.07071071118116379 3:0.06621016561985016 12:0.06595604121685028 7:0.0653751790523529 1:0.055508486926555634 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.09563636034727097 5:0.09524813294410706 4:0.09479808807373047 0:0.08541105687618256 10:0.0833730399608612 2:0.07800386101007462 8:0.07531987875699997 9:0.07496245950460434 6:0.06943123787641525 3:0.06484919786453247 12:0.06459420919418335 7:0.06401262432336807 1:0.05435985326766968 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.09288696199655533 5:0.09244505316019058 4:0.09194771945476532 0:0.08325499296188354 10:0.08156682550907135 2:0.07726803421974182 8:0.07517258822917938 9:0.074895478785038 6:0.07065462321043015 3:0.06718183308839798 12:0.06698887050151825 7:0.06654869765043259 1:0.059188324958086014 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.10878670960664749 7:0.09273470193147659 12:0.09187120944261551 3:0.0914960727095604 6:0.08509168773889542 9:0.07806773483753204 8:0.07763554900884628 2:0.07446622848510742 10:0.06844009459018707 0:0.06621946394443512 4:0.05562847852706909 5:0.05504202842712402 11:0.05452003702521324 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08638785034418106 5:0.08616761863231659 4:0.08591709285974503 0:0.08116456866264343 10:0.0801701545715332 2:0.0775422602891922 8:0.07621291279792786 9:0.07603480666875839 6:0.07324492931365967 3:0.07087340205907822 12:0.07073935866355896 7:0.07043270021677017 1:0.06511233001947403 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08334636688232422 5:0.0832177922129631 4:0.083069808781147 0:0.0800359696149826 10:0.07936254143714905 2:0.07753699272871017 8:0.076591357588768 9:0.07646367698907852 6:0.07443871349096298 3:0.07268551737070084 12:0.0725855901837349 7:0.07235664874315262 1:0.06830901652574539 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.12130807340145111 7:0.09663470089435577 12:0.09541076421737671 3:0.09488194435834885 6:0.08611124753952026 9:0.07701591402292252 8:0.07647307962179184 2:0.07254908233880997 10:0.0653538927435875 0:0.0627855584025383 4:0.05109131336212158 5:0.05046841874718666 11:0.049916014075279236 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08275490999221802 5:0.08264534175395966 4:0.08251847326755524 0:0.07982463389635086 10:0.07921325415372849 2:0.07754212617874146 8:0.07667023688554764 9:0.07655223459005356 6:0.0746721625328064 3:0.07303349673748016 12:0.07293982058763504 7:0.07272510230541229 1:0.0689082145690918 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08406711369752884 5:0.08394329994916916 4:0.08379856497049332 0:0.08056385815143585 10:0.0798102617263794 2:0.07773701101541519 8:0.0766511857509613 9:0.07650408893823624 6:0.07415609806776047 3:0.072105772793293 12:0.071988545358181 7:0.07171984016895294 1:0.06695437431335449 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.15608444809913635 7:0.10350679606199265 12:0.10138309001922607 3:0.10047679394483566 6:0.08635473251342773 9:0.07329022884368896 8:0.07255445420742035 2:0.06736315041780472 10:0.058384791016578674 0:0.05533687025308609 4:0.04238063842058182 5:0.041729316115379333 11:0.041154682636260986 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.1585482358932495 7:0.10400203615427017 12:0.10181185603141785 3:0.10087760537862778 6:0.08635540306568146 9:0.07299480587244034 8:0.07224496454000473 2:0.0669635757803917 10:0.05787014961242676 0:0.05479566007852554 4:0.041802577674388885 5:0.041152965277433395 11:0.040580157190561295 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.14825031161308289 5:0.14437177777290344 4:0.1401885449886322 0:0.08846938610076904 10:0.0815904513001442 2:0.06694360077381134 8:0.060990672558546066 9:0.060251571238040924 6:0.050129592418670654 3:0.04320791736245155 12:0.04285341873764992 7:0.042055726051330566 1:0.030697019770741463 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08980768173933029 5:0.08950472623109818 4:0.08916185051202774 0:0.08277910947799683 10:0.08144841343164444 2:0.07792114466428757 8:0.07612434774637222 9:0.07588241994380951 6:0.0720374658703804 3:0.06866664439439774 12:0.06847310066223145 7:0.06802918761968613 1:0.06016390025615692 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.13604532182216644 7:0.09935948252677917 12:0.09775079041719437 3:0.09706082195043564 6:0.08603225648403168 9:0.0753287822008133 8:0.07471045106649399 2:0.07029841840267181 10:0.06245123967528343 0:0.05972011387348175 4:0.04768173024058342 5:0.04705680161714554 11:0.04650378227233887 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.15663982927799225 7:0.10413994640111923 12:0.10198415815830231 3:0.10106351971626282 6:0.08667943626642227 9:0.07333175837993622 8:0.07257930189371109 2:0.06726904958486557 10:0.058082059025764465 0:0.05496377497911453 4:0.04172658920288086 5:0.041062936186790466 11:0.04047764092683792 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08754649758338928 5:0.08723197132349014 4:0.08688285201787949 0:0.08119908720254898 10:0.08012956380844116 2:0.07738381624221802 8:0.07601676136255264 9:0.07583381235599518 6:0.07295465469360352 3:0.07044992595911026 12:0.07030630111694336 7:0.06997694075107574 1:0.06408783048391342 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08269526064395905 5:0.08256496489048004 4:0.0824185311794281 0:0.07975149154663086 10:0.0791897401213646 2:0.07765568792819977 8:0.07684149593114853 9:0.07672988623380661 6:0.07488635182380676 3:0.07315005362033844 12:0.07304697483778 7:0.07280924171209335 1:0.0682603195309639 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08116083592176437 5:0.08108814805746078 4:0.08100489526987076 0:0.07926499098539352 10:0.07886002212762833 2:0.07770702242851257 8:0.07707290351390839 9:0.07698490470647812 6:0.0754879042506218 3:0.07401859760284424 12:0.07392998039722443 7:0.07372505217790604 1:0.06969473510980606 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08525340259075165 5:0.08505729585886002 4:0.08483642339706421 0:0.08081331849098206 10:0.07997888326644897 2:0.07774277031421661 8:0.07658453285694122 9:0.07642734050750732 6:0.07387712597846985 3:0.07155495136976242 12:0.07141926139593124 7:0.07110711932182312 1:0.0653475746512413 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.1240130290389061 7:0.09611882269382477 12:0.09484034031629562 3:0.09429041296243668 6:0.08535971492528915 9:0.07641010731458664 8:0.07588358223438263 2:0.07209241390228271 10:0.065192312002182 0:0.06274068355560303 4:0.05159259960055351 5:0.05099719017744064 11:0.05046878755092621 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08927501738071442 5:0.08893413096666336 4:0.08855301886796951 0:0.08205588161945343 10:0.08079390227794647 2:0.0775330662727356 8:0.07590703666210175 9:0.07568950951099396 6:0.07226274907588959 3:0.06929127126932144 12:0.069121353328228 7:0.0687318816781044 1:0.06185118108987808 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.13837431371212006 7:0.09982690960168839 12:0.09816040098667145 3:0.09744623303413391 6:0.0860743597149849 9:0.07510862499475479 8:0.07447709888219833 2:0.06997612863779068 10:0.06199377775192261 0:0.059222716838121414 4:0.04705243185162544 5:0.04642227664589882 11:0.045864734798669815 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.17753256857395172 7:0.1073913723230362 12:0.10471858829259872 3:0.10358238220214844 6:0.08623888343572617 9:0.07085432857275009 8:0.07000847160816193 2:0.06410707533359528 10:0.054185617715120316 0:0.05090257152915001 4:0.037453167140483856 5:0.03679976984858513 11:0.036225203424692154 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.14519965648651123 7:0.10152864456176758 12:0.09967640042304993 3:0.09888367354869843 6:0.08634936064481735 9:0.07443869113922119 8:0.07375870645046234 2:0.06893397867679596 10:0.06047637015581131 0:0.05757107585668564 4:0.04501071572303772 5:0.044369589537382126 11:0.0438031367957592 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.14138749241828918 7:0.10127478092908859 12:0.09951328486204147 3:0.09875791519880295 6:0.08669532090425491 9:0.07502683252096176 8:0.07435457408428192 2:0.06956542283296585 10:0.06109143793582916 0:0.05815839022397995 4:0.045357976108789444 5:0.044699426740407944 11:0.04411714896559715 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.0834246352314949 5:0.08335262537002563 4:0.08326451480388641 0:0.08075311779975891 10:0.0800829529762268 2:0.07814466208219528 8:0.0770808607339859 9:0.07693418860435486 6:0.0745164155960083 3:0.07227978110313416 12:0.07214808464050293 7:0.0718446597456932 1:0.0661734938621521 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.17940348386764526 7:0.11215945333242416 12:0.10922428965568542 3:0.10797076672315598 6:0.0884779766201973 9:0.07085484266281128 8:0.06988443434238434 2:0.0631292313337326 10:0.05189037695527077 0:0.048221562057733536 4:0.03359091654419899 5:0.032899487763643265 11:0.0322931744158268 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.15260232985019684 7:0.10336606204509735 12:0.10131501406431198 3:0.10043831169605255 6:0.08666783571243286 9:0.07375374436378479 8:0.07302191853523254 2:0.0678478553891182 10:0.05886085703969002 0:0.0557999424636364 4:0.04274142533540726 5:0.04208291694521904 11:0.041501790285110474 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.16869372129440308 7:0.10582103580236435 12:0.103378526866436 3:0.10233867168426514 6:0.08633800595998764 9:0.07190223783254623 8:0.07110045850276947 2:0.06548049300909042 10:0.055919330567121506 0:0.052720487117767334 4:0.039400145411491394 5:0.038742873817682266 11:0.03816401585936546 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.15889804065227509 7:0.10410792380571365 12:0.10190775245428085 3:0.10096924751996994 6:0.08638085424900055 9:0.07295942306518555 8:0.07220631837844849 2:0.06690322607755661 10:0.05777963250875473 0:0.05469735339283943 4:0.041687656193971634 5:0.04103778302669525 11:0.04046478495001793 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.21387705206871033 7:0.11023877561092377 12:0.10682415217161179 3:0.1053834930062294 6:0.08417976647615433 9:0.06656230241060257 8:0.06562504172325134 2:0.05917532742023468 10:0.04868243634700775 0:0.045306794345378876 4:0.03198257461190224 5:0.03135588765144348 11:0.030806386843323708 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08823548257350922 5:0.0879184827208519 4:0.08756554871797562 0:0.08165906369686127 10:0.0805133730173111 2:0.07753772288560867 8:0.07604150474071503 9:0.07584076374769211 6:0.07267852872610092 3:0.06992579996585846 12:0.06976780295372009 7:0.06940536201000214 1:0.06291055679321289 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.1199774295091629 7:0.09496143460273743 12:0.09379369765520096 3:0.093290776014328 6:0.08507172018289566 9:0.07673708349466324 8:0.07624346017837524 2:0.07267777621746063 10:0.06613369286060333 0:0.06379051506519318 4:0.053001768887043 5:0.05241914093494415 11:0.05190150439739227 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.12398397922515869 7:0.09620201587677002 12:0.09492447972297668 3:0.09437482804059982 6:0.08543962240219116 9:0.07646968215703964 8:0.07594131678342819 2:0.0721343383193016 10:0.06519250571727753 0:0.06272159516811371 4:0.05145261064171791 5:0.05084928870201111 11:0.05031373351812363 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.09365938603878021 5:0.09313644468784332 4:0.09255664795637131 0:0.08324683457612991 10:0.08152669668197632 2:0.07719234377145767 8:0.07508589327335358 9:0.07480695843696594 6:0.07051556557416916 3:0.06693269312381744 12:0.06673099845647812 7:0.06626980751752853 1:0.058339737355709076 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.1273016780614853 5:0.12476962059736252 4:0.12203878909349442 0:0.08728037029504776 10:0.0823473408818245 2:0.07140012085437775 8:0.06673581153154373 9:0.06614653021097183 6:0.057824283838272095 3:0.05181507021188736 12:0.051499076187610626 7:0.05078483372926712 1:0.040056463330984116 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.15561184287071228 5:0.15067744255065918 4:0.14543934166431427 0:0.08662472665309906 10:0.07947196066379547 2:0.06462724506855011 8:0.05872642621397972 9:0.05799870565533638 6:0.04813549295067787 3:0.04149241000413895 12:0.04115424305200577 7:0.040394000709056854 1:0.029646148905158043 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.13615435361862183 5:0.13295061886310577 4:0.12951168417930603 0:0.08743680268526077 10:0.08175630122423172 2:0.06942848116159439 8:0.06429822742938995 9:0.06365540623664856 6:0.054693564772605896 3:0.0483691580593586 12:0.048040393739938736 7:0.04729875177145004 1:0.036406271159648895 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.14255529642105103 7:0.10078741610050201 12:0.09900964051485062 3:0.09824854135513306 6:0.0861927717924118 9:0.07469005137681961 8:0.07403149455785751 2:0.06935032457113266 10:0.06110392510890961 0:0.05825834721326828 4:0.04586920887231827 5:0.045232802629470825 11:0.04467017203569412 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.12005862593650818 5:0.11822875589132309 4:0.11622311174869537 0:0.08787519484758377 10:0.08345557004213333 2:0.07332218438386917 8:0.06887892633676529 9:0.06831257790327072 6:0.06018558889627457 3:0.054189495742321014 12:0.05387188121676445 7:0.05315321683883667 1:0.04224487766623497 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.13907648622989655 7:0.10009977966547012 12:0.09840884059667587 3:0.09768413007259369 6:0.08614197373390198 9:0.07502182573080063 8:0.07438226789236069 2:0.06982851028442383 10:0.061775822192430496 0:0.05898822471499443 4:0.046801310032606125 5:0.04617316275835037 11:0.04561767727136612 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,4:0.0825921967625618 5:0.08257266879081726 11:0.08254354447126389 0:0.08117944002151489 10:0.08059404790401459 2:0.0787254199385643 8:0.07763108611106873 9:0.07747755944728851 6:0.07486017793416977 3:0.07235182821750641 12:0.07220291346311569 7:0.07185948640108109 1:0.06540963053703308 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.15649688243865967 7:0.10366825759410858 12:0.10152879357337952 3:0.1006157398223877 6:0.08638657629489899 9:0.07322996854782104 8:0.07248964160680771 2:0.06726884096860886 10:0.05825326591730118 0:0.05519774556159973 4:0.04224524274468422 5:0.041595883667469025 11:0.04102315008640289 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.14794668555259705 7:0.10233092308044434 12:0.10040049254894257 3:0.09957455843687057 6:0.0865367203950882 9:0.07419505715370178 8:0.0734923705458641 2:0.0685134083032608 10:0.05981931835412979 0:0.05684462562203407 4:0.04407120123505592 5:0.04342333972454071 11:0.04285130277276039 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.15831385552883148 7:0.10472936928272247 12:0.10251911729574203 3:0.10157523304224014 6:0.08682285249233246 9:0.07313751429319382 8:0.07236737757921219 2:0.06694008409976959 10:0.05759521201252937 0:0.05443930998444557 4:0.04115532711148262 5:0.04049386829137802 11:0.039910875260829926 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.146962508559227 7:0.10239876806735992 12:0.1004883348941803 3:0.0996704250574112 6:0.08671674132347107 9:0.07438058406114578 8:0.07367613911628723 2:0.06867846846580505 10:0.0599273219704628 0:0.05692705512046814 4:0.04402103275060654 5:0.04336566850543022 11:0.04278695955872536 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.09297216683626175 5:0.09250503778457642 4:0.09198208898305893 0:0.08312960714101791 10:0.08144698292016983 2:0.07719622552394867 8:0.07513667643070221 9:0.07486455142498016 6:0.0706905871629715 3:0.06724494695663452 12:0.06705228239297867 7:0.06661222130060196 1:0.059166617691516876 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
